798	434	376	272	
791	434	361	260	
786	432	366	262	
775	424	361	266	
760	417	358	261	
752	409	352	239	
742	403	346	244	
732	400	340	236	
720	388	336	234	
710	384	326	218	
793	530	71	72	
700	376	318	224	
686	366	320	226	
678	362	316	220	
774	514	53	54	
668	357	308	210	
658	352	302	210	
650	346	302	200	
642	339	292	203	
632	336	291	198	
624	330	282	196	
1860	289	60	19	
616	324	278	192	
610	319	272	195	
1857	270	63	34	
602	314	268	190	
947	360	35	33	
1859	260	61	42	
592	307	267	189	
944	360	38	33	
1860	250	60	51	
584	304	264	188	
928	356	56	37	
1857	243	63	56	
576	299	260	178	
928	355	56	38	
1858	240	62	57	
568	296	256	175	
920	355	64	38	
1859	238	61	57	
562	288	250	177	
920	354	62	30	
1859	234	61	61	
552	288	252	168	
927	354	53	30	
1860	232	60	86	
544	279	248	173	
1860	232	60	82	
538	276	244	168	
1860	232	60	47	
523	269	243	169	
1860	232	60	43	
523	268	237	164	
1860	232	60	38	
518	262	234	164	
1867	237	44	31	
510	258	230	162	
502	256	230	158	
496	252	224	156	
488	248	222	154	
823	286	25	42	
472	244	222	147	
816	286	32	42	
472	244	220	147	
816	288	33	40	
464	238	222	149	
816	283	32	45	
458	235	218	147	
816	283	31	42	
450	234	218	144	
442	228	216	145	
434	225	216	143	
426	222	216	142	
418	218	214	142	
400	216	224	140	
392	213	222	139	
382	211	221	137	
382	208	214	136	
362	208	226	133	
362	206	216	132	
352	201	216	133	
342	198	216	133	
325	194	223	134	
317	194	221	131	
301	195	227	126	
290	194	228	125	
277	192	231	122	
260	192	236	120	
256	192	230	117	
240	189	234	119	
226	188	236	116	
212	186	238	118	
199	186	239	117	
185	185	241	113	
166	184	248	112	
194	184	206	113	
152	224	42	69	
136	184	252	111	
118	184	256	111	
96	202	96	93	
192	184	168	110	
88	184	258	109	
62	192	130	100	
194	182	138	109	
56	182	260	109	
38	184	262	106	
24	184	262	105	
0	186	270	104	
0	186	256	103	
0	184	239	107	
0	188	224	104	
0	187	190	105	
0	186	189	106	
0	186	175	107	
0	190	159	102	
0	190	143	98	
0	192	127	96	
0	193	112	91	
0	196	97	93	
0	194	81	75	
0	194	64	76	
0	194	42	74	
0	199	26	75	
249	0	34	31	
248	0	37	31	
249	0	39	31	
249	0	41	31	
251	0	41	31	
252	0	42	31	
252	0	44	31	
253	0	45	30	
256	0	44	30	
1728	307	22	56	
1723	306	27	58	
1720	306	30	57	
1716	306	34	60	
1706	307	44	59	
1706	307	44	59	
1702	278	48	82	
1694	279	56	89	
1686	281	62	91	
1681	275	66	99	
1676	272	66	104	
1670	271	68	137	
1664	271	70	148	
1658	272	70	146	
1649	274	75	163	
1644	384	28	49	
1674	376	30	36	
1655	276	63	106	
1756	329	34	47	
1637	384	35	42	
1672	378	30	42	
1650	278	62	104	
1756	328	34	48	
1640	278	64	105	
1745	325	47	53	
1638	278	56	102	
1760	337	32	43	
1625	352	29	37	
1632	277	54	105	
1639	395	31	38	
1619	323	20	68	
1624	277	56	105	
1614	394	48	40	
1610	275	66	117	
1611	275	59	117	
1604	278	58	113	
1600	278	55	112	
1594	283	56	97	
1584	286	32	95	
1614	309	30	40	
1576	283	36	92	
1571	286	33	99	
1566	286	34	113	
1563	288	29	114	
1560	359	33	45	
1556	284	28	76	
1546	361	46	43	
1548	284	28	74	
1560	361	27	43	
1541	286	29	72	
1524	366	32	34	
1533	287	31	61	
1522	293	34	77	
1545	336	24	64	
1512	294	32	78	
1504	296	36	119	
1724	302	22	60	
1495	300	39	115	
1713	275	33	84	
1494	375	32	40	
1488	299	34	80	
1716	275	30	84	
1475	424	37	45	
1482	300	34	80	
1714	274	32	85	
1510	338	30	37	
1712	278	32	80	
1472	298	36	60	
1488	344	34	35	
1456	308	34	52	
1707	280	38	78	
1488	344	34	35	
1456	308	34	52	
1707	282	38	76	
1471	424	31	42	
1475	350	39	31	
1446	304	36	58	
1703	282	41	74	
1450	351	49	42	
1696	288	48	84	
1437	304	35	56	
1450	355	40	35	
1692	304	52	69	
1448	352	33	39	
1412	304	42	76	
1688	282	48	92	
1441	352	30	46	
1405	301	35	81	
1684	278	50	97	
1401	432	34	31	
1402	392	46	32	
1391	301	49	81	
1682	278	52	98	
1389	432	45	31	
1394	395	47	25	
1378	301	60	80	
1680	277	54	99	
1389	432	42	31	
1676	376	36	39	
1373	304	63	77	
1674	277	55	99	
1389	432	41	31	
1672	376	40	41	
1370	304	62	78	
1670	277	56	101	
1672	377	34	43	
1364	306	60	74	
1664	282	63	97	
1672	377	34	43	
1364	306	60	74	
1664	282	58	97	
1674	377	30	41	
1355	304	60	76	
1659	284	63	95	
1674	376	28	41	
1355	304	60	76	
1659	283	54	96	
1348	422	36	49	
1346	377	30	37	
1656	283	84	97	
1350	304	60	76	
1346	421	38	50	
1342	378	38	36	
1657	283	54	97	
1344	302	64	76	
1352	419	32	56	
1648	385	24	49	
1336	378	59	36	
1653	282	55	98	
1338	304	62	70	
1705	279	27	39	
1350	423	30	53	
1644	384	28	51	
1332	376	58	38	
1640	275	75	106	
1331	306	60	68	
1347	427	32	50	
1637	384	35	49	
1330	374	54	34	
1635	272	78	109	
1324	306	58	68	
1347	428	26	47	
1633	386	33	48	
1322	373	58	33	
1640	272	80	108	
1316	310	56	59	
1632	387	29	48	
1314	370	60	35	
1635	272	78	109	
1309	310	51	59	
1305	422	37	30	
1632	394	30	41	
1306	368	62	36	
1630	274	80	107	
1304	309	50	58	
1631	394	28	42	
1320	372	42	32	
1626	287	80	93	
1299	305	51	59	
1296	358	54	48	
1658	300	37	81	
1618	291	38	78	
1283	305	56	57	
1296	357	54	49	
1658	300	38	80	
1618	291	38	78	
1283	305	56	57	
1298	358	38	42	
1652	303	43	77	
1273	313	49	49	
1605	292	39	60	
1298	358	38	42	
1657	339	29	40	
1274	313	50	50	
1652	304	41	58	
1604	292	40	58	
1298	355	30	41	
1596	288	44	76	
1267	312	45	50	
1644	302	47	44	
1579	296	52	104	
1288	353	30	40	
1258	308	28	51	
1635	300	47	41	
1631	395	35	32	
1579	296	52	104	
1288	353	30	40	
1258	308	28	51	
1635	300	47	38	
1572	298	56	104	
1282	352	32	35	
1250	305	32	55	
1628	300	48	47	
1236	374	50	70	
1566	303	58	100	
1624	301	39	36	
1233	379	50	55	
1560	310	54	96	
1620	300	41	43	
1222	382	66	70	
1557	312	50	94	
1616	278	39	71	
1230	304	25	42	
1215	389	69	59	
1557	312	45	95	
1224	307	25	46	
1612	279	38	70	
1218	387	70	57	
1555	310	45	96	
1214	307	27	45	
1608	279	36	65	
1210	390	51	53	
1541	311	56	97	
1217	336	37	45	
1198	306	28	40	
1210	373	36	69	
1538	311	58	97	
1217	333	37	48	
1198	306	28	40	
1190	412	48	41	
1533	308	63	102	
1210	331	34	49	
1529	310	53	102	
1210	328	28	56	
1184	302	28	38	
1524	312	54	100	
1198	334	40	45	
1584	290	24	60	
1176	302	34	35	
1519	320	51	92	
1560	358	35	45	
1196	332	32	46	
1580	289	33	63	
1168	298	40	38	
1511	320	51	95	
1560	357	38	45	
1161	304	41	31	
1574	288	32	46	
1504	320	54	96	
1080	360	40	43	
1558	359	35	43	
1170	347	40	30	
1568	314	42	37	
1498	318	57	98	
1078	359	35	44	
1558	360	29	40	
1155	348	45	31	
1492	318	62	98	
1073	356	39	47	
1151	346	38	32	
1122	386	32	46	
1482	320	74	97	
1066	307	72	98	
1144	342	33	32	
1545	290	25	69	
1112	381	24	50	
1482	322	72	94	
1058	301	77	107	
1540	290	30	73	
1112	381	24	49	
1479	322	75	94	
1058	298	78	110	
1540	290	32	71	
1482	373	52	43	
1056	298	78	109	
1474	324	45	58	
1539	290	29	72	
1523	368	31	45	
1482	376	38	36	
1044	299	113	108	
1472	324	39	53	
1529	292	33	75	
1482	377	28	39	
1032	302	119	107	
1520	366	36	33	
1463	324	43	53	
1524	295	34	74	
1028	306	104	107	
1451	322	53	60	
1520	297	30	74	
1015	304	114	109	
1510	374	38	39	
1444	320	42	62	
1517	302	25	69	
1014	304	114	110	
1505	376	38	38	
1444	320	38	64	
1513	304	27	67	
1495	377	43	38	
1013	302	104	112	
1508	304	28	69	
1436	322	38	40	
1012	301	97	113	
1493	378	39	35	
1422	343	22	51	
1440	322	30	42	
1011	300	93	114	
1488	379	39	34	
1415	324	19	70	
1438	324	34	66	
1517	330	35	42	
1487	379	35	37	
1011	298	87	116	
1435	328	30	64	
1409	322	23	61	
1512	332	31	39	
1492	304	30	38	
1485	378	30	38	
1012	298	80	116	
1400	322	58	73	
1504	335	37	39	
1488	305	28	39	
1000	298	85	118	
1392	320	58	74	
1501	338	36	33	
1482	306	28	43	
998	300	78	112	
1383	320	63	80	
1497	340	39	33	
986	300	82	115	
1377	320	63	72	
1495	346	37	31	
1472	310	30	48	
976	298	76	117	
1370	319	61	82	
977	298	75	117	
1369	319	62	80	
974	295	74	121	
1366	320	63	79	
1474	349	48	33	
968	293	74	116	
1363	320	62	79	
1470	349	43	34	
1360	320	62	92	
960	292	82	117	
1447	304	35	54	
946	292	78	118	
1352	318	66	90	
1436	306	32	56	
946	292	78	118	
1352	318	66	90	
1436	306	36	56	
940	293	74	117	
1350	314	66	93	
1432	334	36	30	
936	294	72	146	
1348	315	67	92	
1424	312	38	59	
1348	414	36	32	
924	293	83	147	
1345	312	69	94	
1420	311	40	62	
1346	415	38	30	
920	292	80	123	
1344	314	66	94	
1414	379	61	21	
1415	309	41	70	
1346	415	37	29	
915	309	85	101	
1340	314	67	93	
1411	307	44	69	
1345	415	37	31	
1335	312	69	95	
910	310	90	93	
1407	304	44	73	
919	288	31	39	
1345	414	35	31	
1333	314	61	92	
896	309	103	90	
1406	306	42	66	
1329	316	60	91	
897	311	99	87	
1401	306	44	56	
1326	315	61	92	
896	315	102	84	
1398	308	45	54	
914	283	24	46	
1323	314	61	93	
894	318	104	74	
1396	308	42	53	
911	284	25	43	
1319	313	63	94	
892	320	101	72	
1392	308	42	52	
1315	313	63	94	
890	284	102	105	
1391	306	43	55	
1312	315	66	89	
887	283	90	104	
1388	306	44	48	
1310	312	62	92	
876	348	35	40	
884	280	72	104	
947	334	30	38	
1386	304	46	51	
889	381	30	36	
1308	313	62	91	
873	347	35	37	
882	274	68	101	
1384	304	40	50	
886	374	32	42	
1307	313	60	91	
870	345	35	38	
878	272	72	101	
1380	306	40	48	
1313	415	29	37	
1306	316	58	89	
868	344	40	35	
1378	307	39	46	
876	272	54	80	
1309	416	33	34	
1304	314	58	92	
867	342	42	34	
1374	308	38	45	
872	272	59	80	
1306	414	34	36	
1304	315	55	91	
867	338	41	40	
1371	309	41	43	
869	274	60	69	
1302	319	51	86	
865	333	49	47	
1368	310	38	42	
866	274	62	70	
1300	318	52	87	
865	329	43	47	
1366	309	39	43	
864	274	57	69	
1298	316	51	87	
860	326	48	55	
1360	308	45	45	
860	272	60	76	
1296	313	52	88	
856	322	43	56	
1360	309	39	43	
856	271	63	74	
860	374	38	30	
1287	316	60	85	
847	312	41	58	
1354	308	40	48	
848	266	67	82	
1287	316	57	80	
846	311	38	60	
1353	311	37	45	
846	263	68	81	
1296	353	46	43	
1284	316	37	53	
844	311	40	57	
1354	316	35	37	
846	263	68	81	
843	311	39	57	
1282	316	28	52	
1351	316	35	38	
844	263	68	81	
842	311	37	57	
1281	316	32	50	
1350	312	34	42	
840	263	69	78	
839	311	40	58	
1346	311	37	43	
838	264	68	73	
836	311	39	57	
1344	309	38	44	
834	266	66	77	
1270	338	41	59	
834	330	32	36	
1340	308	39	46	
832	264	67	77	
1268	336	42	61	
832	327	30	39	
1338	310	38	44	
828	263	70	69	
1265	337	45	60	
1334	310	37	44	
828	261	65	71	
1274	410	26	40	
1263	336	47	56	
1330	314	36	40	
826	263	60	68	
1273	409	26	41	
1261	345	49	47	
1323	312	39	42	
822	258	58	74	
1262	345	36	47	
1323	312	35	41	
820	256	60	76	
1269	410	27	40	
1262	336	35	47	
1318	312	36	40	
820	256	58	76	
816	318	32	37	
1315	307	35	44	
818	256	56	76	
814	316	31	39	
1312	305	36	46	
816	258	54	71	
813	314	34	41	
1308	306	36	45	
810	258	56	70	
810	312	35	42	
1305	308	34	42	
809	256	53	71	
807	307	36	45	
1300	306	38	44	
807	254	40	72	
1295	306	40	45	
805	304	27	40	
807	252	39	72	
1234	400	30	36	
1240	321	35	44	
1292	305	39	45	
802	299	30	45	
805	252	38	72	
1230	400	34	35	
1238	321	34	46	
1290	305	36	45	
802	297	27	43	
804	252	39	69	
1222	402	42	38	
1232	320	40	85	
1287	304	36	47	
801	297	25	43	
803	252	40	69	
1218	322	56	123	
1284	303	35	47	
800	295	24	45	
803	252	39	67	
1213	322	62	124	
1281	308	34	42	
803	252	39	64	
1202	320	53	122	
1280	308	31	40	
796	295	24	46	
803	252	39	64	
1202	320	46	120	
1276	308	35	40	
803	252	39	57	
1198	319	49	125	
1276	310	33	38	
802	252	40	45	
1194	318	48	126	
1274	312	34	36	
1190	356	38	83	
1186	314	48	42	
1271	314	31	38	
800	252	47	77	
1190	356	38	83	
1186	314	48	42	
1270	314	32	37	
799	244	37	34	
1189	352	35	87	
1184	314	44	44	
1185	399	32	39	
1190	357	30	40	
1184	312	44	39	
0	216	32	42	
1180	352	38	80	
1180	312	46	39	
1264	313	31	35	
0	246	44	33	
0	212	47	37	
1171	401	35	31	
1176	354	38	41	
1174	310	46	39	
0	210	64	69	
1171	402	36	29	
1176	354	38	41	
1174	312	46	37	
0	201	78	77	
1237	388	29	53	
1165	401	39	28	
1172	349	37	45	
1172	310	46	38	
0	196	91	82	
1235	388	30	54	
1166	399	36	29	
1168	346	39	46	
1170	311	46	38	
0	192	106	86	
1234	388	24	46	
1162	399	37	29	
1163	344	35	47	
1170	308	42	39	
0	187	120	91	
1228	390	30	45	
1154	348	40	43	
1168	304	40	40	
0	185	136	91	
1226	389	30	49	
1156	352	37	36	
1164	306	40	38	
0	184	150	92	
796	228	27	42	
1224	389	25	48	
1152	348	37	40	
1165	306	35	36	
0	184	164	91	
1222	390	26	47	
1146	348	38	41	
1162	306	34	34	
0	184	178	91	
1222	392	26	45	
1142	346	38	42	
0	182	191	92	
1138	347	35	39	
1152	306	32	34	
0	179	192	94	
1138	340	29	45	
1223	311	31	37	
1147	308	33	34	
0	176	218	96	
1221	311	31	37	
0	176	232	95	
1137	310	35	66	
1218	312	32	36	
4	174	242	96	
1217	315	33	33	
16	173	244	97	
30	172	242	97	
50	172	235	97	
1104	306	56	87	
61	170	237	100	
1098	310	58	78	
85	173	107	96	
68	224	32	45	
192	172	132	96	
1098	310	58	78	
84	171	240	97	
1098	310	58	86	
96	168	240	100	
1086	310	64	97	
191	166	157	101	
108	173	82	65	
1086	307	60	99	
119	166	241	101	
1086	306	54	94	
191	166	182	100	
755	226	38	30	
131	176	58	44	
1086	305	53	99	
755	300	45	43	
192	166	192	101	
752	222	39	35	
142	180	47	40	
1086	304	50	98	
750	298	50	43	
192	164	203	102	
749	222	41	34	
154	187	36	32	
1084	304	55	105	
748	296	52	44	
192	164	216	103	
746	222	42	34	
1084	304	52	105	
745	294	55	46	
192	164	226	103	
744	219	43	36	
1084	304	49	105	
743	292	35	47	
194	166	236	103	
742	221	42	35	
1082	302	51	107	
196	165	244	104	
741	221	42	35	
1082	302	51	107	
739	289	36	29	
210	162	241	108	
740	218	42	38	
1084	302	49	107	
218	162	243	107	
740	217	42	37	
1084	302	49	105	
227	164	244	108	
740	217	40	36	
1094	335	35	73	
1084	302	52	87	
238	164	245	108	
738	208	42	32	
1109	335	20	67	
1080	304	50	89	
736	287	34	38	
248	162	244	110	
737	207	42	33	
1080	302	50	88	
267	168	243	107	
736	214	39	27	
1080	302	50	89	
268	167	242	106	
1088	302	39	88	
268	168	251	107	
1075	304	53	84	
285	168	242	108	
733	222	37	34	
1074	304	57	85	
293	167	243	110	
731	222	33	34	
1072	304	58	99	
302	168	242	112	
1072	302	56	101	
314	168	238	113	
728	204	37	40	
1072	300	56	103	
324	168	236	113	
726	202	39	42	
1072	300	56	110	
334	168	234	115	
725	201	40	41	
1070	300	58	110	
340	170	235	113	
722	200	42	42	
1068	303	59	107	
348	168	233	117	
722	200	39	42	
1054	304	71	106	
354	170	234	115	
721	200	37	41	
1062	304	61	107	
362	168	232	119	
721	201	37	40	
1054	304	68	108	
370	170	230	118	
1705	214	47	23	
1056	304	64	108	
1576	336	66	18	
1561	194	75	145	
1698	208	54	82	
376	172	230	117	
1056	304	62	102	
1561	186	84	169	
1699	206	53	100	
384	170	228	121	
1048	304	66	108	
1561	186	91	168	
1698	206	54	103	
716	274	41	32	
395	172	227	122	
1048	304	66	108	
1561	185	93	169	
1699	206	53	102	
716	274	40	32	
395	172	227	122	
1024	305	80	107	
1561	184	83	171	
1699	206	53	97	
404	173	224	124	
1024	306	81	107	
1566	334	77	21	
1561	185	85	157	
1698	206	54	97	
508	257	122	41	
412	174	218	93	
1040	306	64	107	
1566	334	78	21	
1561	186	85	156	
1698	206	54	93	
508	258	127	40	
413	174	221	86	
1036	388	42	26	
1020	306	75	78	
1566	334	78	20	
1562	187	72	127	
511	260	128	41	
1698	206	54	92	
416	174	221	88	
1030	388	42	26	
1013	306	75	104	
1566	333	77	21	
1561	187	85	133	
536	261	111	41	
1698	206	54	91	
426	176	215	87	
1247	487	24	47	
1030	388	42	26	
1011	305	73	104	
1562	189	80	126	
524	261	122	43	
426	177	219	88	
1244	498	35	65	
1011	305	73	110	
525	264	123	40	
430	178	218	98	
1249	501	36	59	
1011	304	69	111	
540	265	111	41	
436	178	215	88	
1011	304	65	111	
542	268	110	39	
440	180	214	89	
1011	304	62	112	
543	267	109	42	
446	180	210	90	
1010	303	60	113	
534	269	123	40	
450	180	208	90	
1008	303	58	113	
546	271	112	41	
451	180	210	90	
1008	302	56	114	
549	268	115	47	
701	262	40	28	
454	184	208	89	
1008	302	51	114	
550	273	114	42	
458	184	206	89	
1004	302	52	114	
552	266	113	50	
462	185	204	89	
1002	300	52	115	
549	273	117	43	
466	185	200	91	
998	299	54	111	
552	274	114	44	
469	188	198	111	
993	298	57	80	
550	274	118	47	
474	186	194	115	
990	297	58	81	
549	275	120	45	
478	186	190	116	
981	361	29	40	
987	298	61	67	
550	290	119	33	
592	275	54	29	
481	190	146	100	
593	225	71	47	
978	359	32	43	
985	296	57	69	
549	293	120	31	
484	191	162	114	
977	359	33	42	
982	296	60	75	
550	300	114	23	
592	276	53	24	
684	261	35	32	
493	238	102	52	
485	192	133	56	
1325	555	39	34	
1344	437	48	32	
975	357	35	44	
980	297	58	67	
550	303	115	23	
592	277	53	30	
502	244	90	50	
683	261	33	33	
487	192	132	56	
1346	436	50	34	
970	356	40	45	
976	296	57	98	
550	310	102	17	
501	242	143	66	
680	260	34	34	
622	236	46	40	
490	192	127	58	
1387	500	17	73	
968	296	64	105	
548	311	110	16	
501	241	146	68	
676	258	35	36	
492	193	126	57	
1390	502	23	75	
965	296	63	118	
548	314	110	15	
502	240	146	69	
674	258	33	36	
494	193	125	46	
1394	503	26	80	
960	296	62	119	
594	280	49	30	
499	241	93	57	
673	259	31	37	
494	220	49	32	
496	195	123	40	
1393	474	39	121	
956	295	58	120	
584	279	62	32	
670	261	30	37	
504	244	88	53	
498	196	118	26	
1381	444	68	151	
948	294	64	136	
591	283	55	29	
504	244	83	54	
499	197	117	27	
1393	444	67	150	
944	292	64	122	
546	321	99	11	
592	280	54	33	
505	243	81	58	
499	198	118	56	
1393	444	67	150	
944	292	64	122	
592	282	54	31	
505	243	81	58	
499	224	43	30	
502	198	115	26	
1381	592	27	46	
1393	446	75	149	
941	291	65	123	
592	282	52	32	
502	238	84	63	
649	259	39	32	
500	199	117	55	
1394	444	80	156	
937	292	66	107	
591	282	53	32	
523	259	62	42	
641	258	44	33	
504	199	97	55	
645	181	32	35	
1400	445	79	148	
934	291	65	108	
592	283	51	25	
523	259	62	41	
504	199	98	41	
1411	450	79	160	
930	293	70	105	
589	283	54	26	
524	259	33	35	
506	199	96	42	
1418	463	88	157	
924	293	75	105	
592	288	51	22	
526	258	59	36	
506	199	96	43	
1424	463	84	157	
924	293	75	105	
591	289	51	21	
525	257	59	37	
506	200	97	42	
1433	462	83	191	
920	292	78	106	
588	285	54	31	
524	257	58	41	
509	201	93	38	
1446	593	50	63	
1440	464	82	129	
920	292	76	106	
588	289	50	27	
524	257	32	35	
509	202	93	37	
1483	564	37	31	
1448	461	82	108	
918	293	78	109	
588	288	50	28	
508	203	93	44	
1452	464	84	136	
916	293	80	108	
1473	544	67	56	
1458	463	86	102	
912	293	81	108	
1479	552	69	58	
1474	472	78	90	
912	303	78	97	
1487	476	77	144	
904	315	80	84	
910	280	30	40	
1486	480	86	140	
904	316	80	82	
910	280	30	40	
1493	479	88	145	
902	319	80	75	
906	279	32	38	
1495	640	33	48	
1501	480	91	150	
897	319	84	75	
902	279	34	38	
1510	643	34	54	
1511	481	89	154	
892	280	88	112	
1533	683	52	29	
1526	483	90	153	
889	273	57	122	
940	318	38	61	
1536	484	90	152	
941	318	37	60	
885	272	56	104	
1543	546	79	91	
1563	490	71	69	
939	318	35	59	
882	272	54	95	
1553	651	34	62	
1562	502	84	144	
933	325	37	52	
877	272	55	87	
1553	651	34	62	
1562	502	84	144	
933	325	38	50	
877	272	53	87	
1579	664	38	45	
1579	502	79	162	
932	327	33	48	
873	272	55	84	
1579	664	38	45	
1579	540	80	124	
1618	508	46	56	
934	328	27	44	
871	272	53	82	
1586	500	93	172	
867	324	29	43	
869	272	51	83	
1592	501	98	177	
867	270	49	84	
1600	531	92	152	
1671	506	29	53	
864	266	50	80	
1609	546	93	143	
1651	509	61	59	
861	265	51	87	
1617	560	95	135	
1672	513	64	61	
860	265	50	87	
1629	570	97	130	
1674	521	66	59	
859	265	49	86	
1657	520	109	184	
854	266	50	84	
1649	696	36	50	
1657	520	109	184	
854	264	50	86	
1674	703	32	56	
1670	520	118	187	
846	268	56	81	
1680	520	109	186	
842	258	60	87	
1707	750	63	32	
1695	524	105	184	
840	258	61	85	
1708	711	36	55	
1706	589	76	123	
1738	530	83	81	
838	258	62	82	
1708	712	36	54	
1718	536	111	180	
837	258	63	82	
1712	708	40	58	
1730	599	78	121	
